Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
7,software-factory/gerritbot-matrix,53,[7],"[7, 458]","['Containerfile.dhall', 'gerritbot.dhall', 'src/Config.dhall', 'src/Gerritbot/Main.hs', 'test/Spec.hs']",Always join room and automatically resolve room alias,closed
7,software-factory/gerritbot-matrix,46,[7],"[7, 458]","['Containerfile', 'Containerfile.dhall', 'README.md']",Update the Containerfile,closed
7,software-factory/gerritbot-matrix,6,[7],"[7, 458]","['src/Config.dhall', 'src/EventType.dhall', 'src/Gerritbot/Main.hs']",Merge the EventType into the Config schema,closed
7,software-factory/gerritbot-matrix,17,[7],"[7, 458]",['src/Gerritbot/Main.hs'],Add --identity-url command line argument,closed
821,dci-openshift-agent,13,[667],"[458, 630, 667, 821]",['samples/ocp_on_libvirt/ci.service'],Add systemctl service to manage ci bot,closed
821,dci-openshift-agent,16,[648],"[458, 630, 648, 656, 667, 821]","['plays/cnf-tests-git.yml', 'roles/oc-setup/tasks/install.yml', 'samples/roles/local-registry/tasks/packages.yml']",Remove loop in package module,closed
821,dci-openshift-agent,2,[667],"[458, 630, 667, 821]",['samples/ocp_on_libvirt/inventory/libvirt_resources.yml'],Update Centos to Stream version for libvirt,closed
821,dci-openshift-agent,20,"[667, 724, 673]","[458, 606, 630, 667, 673, 724, 821]",['samples/ocp_on_libvirt/roles/bootstrap-libvirt/tasks/setup.yml'],Add AMD nested support for libvirt environment,closed
20,dci-openshift-agent,46,[673],"[20, 458, 630, 673]","['roles/operators-mirror/tasks/mirror.yml', 'roles/prepare-cnf/vars/ocp_4.9.yml', 'roles/operator-performance-profile/files/performance-profile-basic-4.9.yml']",make 4.9 work,closed
200,software-factory/sf-infra,7,"[7, 385]","[7, 385, 458, 909]","['monitoring/prometheus.dhall', 'monitoring/prometheus.yaml']",Add Prometheus config to poll Apache exporter,closed
200,software-factory/sf-infra,62,"[923, 7, 385]","[7, 385, 458, 909, 923]","['playbooks/host_vars/trunk.rdoproject.org.yaml', 'playbooks/site_rdo.yaml', 'roles/apache-exporter/README.md', 'roles/apache-exporter/defaults/main.yml', 'roles/apache-exporter/tasks/main.yml', 'playbooks/group_vars/all']","Add apache-exporter role, apply it to trunk.rdo",closed
200,software-factory/sf-infra,3,[385],"[6, 7, 22, 68, 200, 385, 458]",['tests/pre-grafana-dash.yml'],Fix Grafana dashboard job,closed
7,software-factory/sf-config,12,"[458, 6, 22, 7, 2]","[458, 6, 22, 7, 2]",['tests/pre-grafana-dash.yml'],base: enforce SELinux,new
800,dci-openshift-app-agent,250,"[20, 800]","[20, 458, 667, 724, 800]","['plays/post-run.yml', 'roles/cnf-cert/defaults/main.yml', 'roles/cnf-cert/tasks/main.yml', 'roles/cnf-cert/tasks/post-run.yml', 'roles/cnf-cert/tasks/pre-run.yml', 'roles/cnf-cert/tasks/tests.yml', 'roles/cnf-cert/templates/generic_test_configuration.yml.j2', 'roles/cnf-cert/templates/tnf_config.yml.j2', 'samples/tnf_test_example/README.md', 'samples/tnf_test_example/hooks/install.yml', 'samples/tnf_test_example/hooks/pre-run.yml', 'samples/tnf_test_example/hooks/teardown.yml', 'samples/tnf_test_example/hooks/tests.yml', 'samples/tnf_test_example/requirements.yml', 'roles/cnf-cert/templates/cnf_test_configuration_v2.yml.j2']",Update of CNF Cert Suite to v2.0.0,closed
800,dci-openshift-agent,15,"[667, 800]","[458, 630, 642, 667, 800]",['README.md'],Change in README.md to include Step 4: Deploy operators in dci-openshit-agent workflow instructions,closed
22,zuul-jobs,412,"[22, 6, 7, 385]","[1, 6, 7, 22, 68, 200, 385, 458]","['playbooks/helm/run.yaml', 'playbooks/nimble/pre.yaml', 'playbooks/python/tarball-post.yaml', 'playbooks/run-test-command/run.yaml', 'playbooks/tox/pre-molecule.yaml', 'playbooks/tox/vars/molecule/redhat-7.yaml', 'playbooks/tox/vars/molecule/redhat-8.yaml', 'roles/build-container-image/tasks/main.yaml', 'roles/build-docker-image/tasks/main.yaml', 'roles/enable-fips/README.rst', 'roles/enable-fips/tasks/main.yaml', 'roles/ensure-cabal/tasks/main.yaml', 'roles/ensure-go/defaults/main.yaml', 'roles/ensure-helm/defaults/main.yaml', 'roles/ensure-kubernetes/tasks/crio-Ubuntu-20.04.yaml', 'roles/ensure-kubernetes/tasks/crio-default.yaml', 'roles/ensure-kubernetes/tasks/minikube.yaml', 'roles/ensure-skopeo/README.rst', 'roles/ensure-skopeo/tasks/RedHat.yaml', 'roles/ensure-skopeo/tasks/Ubuntu-20.04.yaml', 'roles/ensure-skopeo/tasks/Ubuntu.yaml', 'roles/ensure-skopeo/tasks/default.yaml', 'roles/ensure-skopeo/tasks/main.yaml', 'roles/ensure-zookeeper/tasks/main.yaml', 'roles/fetch-translation-output/README.rst', 'roles/fetch-translation-output/defaults/main.yaml', 'roles/fetch-translation-output/tasks/main.yaml', 'roles/pull-from-intermediate-registry/tasks/main.yaml', 'roles/pull-from-intermediate-registry/vars/main.yaml', 'roles/push-to-intermediate-registry/tasks/push.yaml', 'roles/run-buildset-registry/tasks/main.yaml', 'roles/stage-output/tasks/main.yaml', 'roles/upload-artifactory/README.rst', 'roles/upload-artifactory/tasks/upload.yaml', 'roles/use-buildset-registry/tasks/main.yaml', 'roles/use-buildset-registry/tasks/user-config.yaml']",Update zuul-jobs to upstream 73481298e3893587d76bd8e3c1e8234d39f8532c,closed
28,dci-dev-env,26,"[28, 648]","[28, 29, 56, 107, 166, 405, 458, 526, 648]","['dci-swift.yml', 'dci-swift/Dockerfile', 'dci-swift/conf/bootstrap.sh', 'dci-swift/conf/proxy-server.conf', 'dci.yml']",Fix ports conflicts when using podman-compose,closed
28,dci-jobs,32,"[29, 405]","[20, 28, 29, 166, 222, 405, 458, 526]","['playbooks/build/podman/main.yaml', 'playbooks/docker/pre.yaml', 'playbooks/linters/podman/main.yaml', 'zuul.d/jobs-dci-dev-env.yaml', 'playbooks/build/docker/main.yaml']",Fix dci-dev-env jobs,closed
430,DLRN,8,[200],"[200, 458]",['scripts/centos-stream-9.cfg'],Add High Availability repo to CS9 preview mock config,closed
166,dci-config,9,[29],"[29, 458]",['zuul.d/projects.yaml'],Add dci-quay to CI,closed
29,config,9,[166],"[166, 458]","['gerrit/replication.config', 'gerritbot/.channels.yaml', 'gerritbot/channels.yaml', 'resources/dci.yaml', 'zuul/dci.yaml']",Add the dci-quay project,closed
385,software-factory/sf-config,2,"[200, 7, 385]","[6, 7, 22, 68, 200, 385, 458]",['sfconfig/arch.py'],Fix arch order error,closed
22,rpms/zuul,84,"[22, 7]","[7, 22, 385, 458]","['0001-zuul-tenant-conf-check-disable-scheduler-creation.patch', 'zuul.spec']",Bump version to 4.6.0,closed
7,software-factory/sf-config,7,"[22, 7]","[7, 22, 458]","['ansible/roles/sf-repos/files/sf-jobs/roles/submit-logstash-jobs/tasks/main.yaml', 'ansible/roles/sf-repos/templates/config/playbooks/base/post.yaml.j2', 'ansible/roles/sf-repos/tasks/sync_sf_jobs_content.yml']",base: use the logserver hostname directly in the post playbook,closed
385,software-factory/sf-infra,7,"[458, 786]","[458, 786]","['ansible/roles/sf-repos/files/sf-jobs/roles/submit-logstash-jobs/tasks/main.yaml', 'ansible/roles/sf-repos/templates/config/playbooks/base/post.yaml.j2', 'ansible/roles/sf-repos/tasks/sync_sf_jobs_content.yml']",Allow ipv4 connection to Elasticsearch API endpoint,new
200,DLRN,100,"[200, 458]","[200, 458]","['ansible/roles/sf-repos/files/sf-jobs/roles/submit-logstash-jobs/tasks/main.yaml', 'ansible/roles/sf-repos/templates/config/playbooks/base/post.yaml.j2', 'ansible/roles/sf-repos/tasks/sync_sf_jobs_content.yml']",[WIP] New command to mark packages to be rebuilt,new
267,DLRN,6,"[200, 609]","[200, 458, 609]",['scripts/centos-stream-9.cfg'],Update the links for CS9 preview composes,closed
609,software-factory/sf-infra,6,"[430, 200, 267, 7]","[6, 7, 22, 68, 200, 267, 385, 430, 458]",['roles/bridge-accounts/vars/main.yaml'],Added Joel account to the bridge,closed
673,dci-openshift-agent,101,[667],"[458, 606, 630, 667, 673]","['roles/cnv-setup/defaults/main.yml', 'roles/cnv-setup/tasks/deploy-vm.yml', 'roles/cnv-setup/tasks/main.yml', 'roles/cnv-setup/tasks/test-deploy-vm.yml', 'roles/cnv-setup/templates/vm.yaml.j2']",enabling VM deployment at the end of CNV role. You can enable the test by setting the test_deploy_vm var to 'true' Example  : check ocp-4.5-vanilla openshift-vanilla:ansible_extravars=test_deploy_vm:true,closed
20,python-dciclient,34,[405],"[20, 29, 30, 166, 222, 405, 458, 630]","['dciclient/v1/api/job.py', 'dciclient/version.py', 'python-dciclient.spec', 'tests/test_job.py', 'setup.cfg']",add optional parameters to jobs.create and jobs.schedule,closed
20,dci-pipeline,78,[29],"[29, 458, 648, 667]","['dci-pipeline.spec', 'dcipipeline/main.py', 'dcipipeline/pipeline.yml', 'tests/e2e/test_dci_pipeline.py', 'zuul.d/pre-run.yaml', 'zuul.d/pre-run3.yaml', 'zuul.yaml', 'zuul.d/run.yaml', 'zuul.d/run3.yaml', 'setup.cfg', 'requirements.txt']",dci-pipeline: set new metadata for jobs,closed
450,software-factory/sf-config,1,"[458, 385]","[458, 385]","['dci-pipeline.spec', 'dcipipeline/main.py', 'dcipipeline/pipeline.yml', 'tests/e2e/test_dci_pipeline.py', 'zuul.d/pre-run.yaml', 'zuul.d/pre-run3.yaml', 'zuul.yaml', 'zuul.d/run.yaml', 'zuul.d/run3.yaml', 'setup.cfg', 'requirements.txt']",Extend kibana_viewer read permissions,new
673,dci-openshift-agent,96,"[29, 667]","[20, 29, 405, 458, 526, 630, 642, 648, 667]","['dci-openshift-agent.yml', 'roles/operator-sriov/tasks/main.yml', 'README.md', 'roles/cnv-setup/tasks/deploy-hco.yml', 'roles/prepare-cnf/tasks/redhat-catalog-source.yml']",General refactor: - adding specific tags for hook-installing and hook-upgrading - main yaml to deploy operators before running install hooks - label nodes that are sriov capable - adding retry logic in hco check,closed
405,dci-ui,162,"[20, 405]","[20, 405, 458]","['src/jobs/JobSummary.tsx', 'src/types.ts', 'src/jobs/JobPage.tsx', 'src/dashboard/DashboardPage.tsx', 'src/jobs/JobsList.tsx', 'src/topics/TopicsPage.tsx', 'src/ui/icons.ts', 'src/ui/index.ts']",Add extra metadata for jobs,closed
200,DLRN,93,"[200, 923, 385]","[200, 385, 458, 909, 923]","['dlrn/api/graphql.py', 'dlrn/tests/test_graphql.py', 'doc/source/graphql.rst']",Add query parameters for commits in GraphQL endpoint,closed
405,dci-jobs,50,[405],"[405, 458]","['playbooks/ui/build-and-collect-static-files.yaml', 'playbooks/ui/config-urls.yaml', 'zuul.d/jobs-dci-ui.yaml']",fix dci-demo job,closed
385,config,3,[385],"[7, 385, 458]",['resources/software-factory.yaml'],Remove zuul include from ansible-role-elastic-recheck,closed
20,dci-ansible,28,[29],"[29, 107, 458, 630]","['modules/dci_job.py', 'tests/scenario-tests/openstack/remoteci.yml']",allow to use new metdata for dci_job,closed
28,config,1,[166],"[29, 166, 405, 458]",['nodepool/virt_images/roles/dci-customize/defaults/main.yml'],Add podman-compose to dci-centos-8 image,closed
68,software-factory/sf-infra,6,"[430, 200, 385]","[200, 385, 430, 458, 534]","['playbooks/vars/nodepool-tripleo.yaml', 'vars/nodepool-tripleo/networking.dhall']",Add port 8766 to tripleo security group,closed
7,software-factory/sf-config,4,"[6, 7]","[6, 7, 458]","['ansible/roles/sf-repos/files/sf-jobs/roles/submit-logstash-jobs/tasks/main.yaml', 'ansible/roles/sf-repos/templates/config/playbooks/base/post.yaml.j2']",base: use the logserver hostname directly in the post playbook,closed
7,software-factory/sf-ci,18,[7],[7],['zuul.d/templates.yaml'],Remove upgrade job from 3.5 to 3.6,closed
7,software-factory/sf-config,11,[458],[458],['zuul.d/templates.yaml'],DNM: debug test_zuul_job_console_log_indexation,new
200,config,2,[200],"[6, 7, 22, 200, 385, 458]",['nodepool/virt_images/cloud-fedora-rawhide.yaml'],Use base-appliance role to build cloud-fedora-rawhide,closed
405,config,69,"[606, 405]","[20, 28, 29, 115, 166, 222, 405, 458, 606, 667]",['resources/dci.yaml'],Recreate DCI acl groups,closed
648,dci-openshift-agent,5,[606],"[28, 458, 606, 630, 648]","['plays/fetch-bits.yml', 'settings.yml']",Interim fix for RC releases,closed
405,dci-openshift-agent,6,[405],"[405, 458, 630]",['README.md'],Apply prettier to README,closed
7,sf-jobs,9,[7],"[7, 458]",['roles/submit-logstash-jobs/tasks/main.yaml'],"Revert ""submit-logstash-jobs: add debug to investigate AttributeError""",closed
7,sf-jobs,9,[7],"[7, 458]",['roles/submit-logstash-jobs/tasks/main.yaml'],submit-logstash-jobs: add debug to investigate AttributeError,closed
405,dci-ui,1,[405],"[405, 458]",['README.md'],Apply prettier to README,closed
405,dci-config,2,"[28, 405]","[28, 405, 458]",['playbooks/publish-rpm.yaml'],Fix dci-rpm-publish,closed
200,sf-jobs,2,"[6, 385]","[1, 6, 7, 22, 68, 200, 385, 458]",['roles/submit-logstash-jobs/tasks/main.yaml'],submit-logstash-jobs: fix the new location of the zuul log_url,closed
7,config,5,"[7, 385]","[7, 385, 458]",['resources/software-factory.yaml'],sf: add ansible-role-elastic-recheck,closed
648,dci-openshift-agent,35,"[667, 673]","[458, 630, 648, 667, 673]","['dci-openshift-agent.yml', 'plays/deploy-operators.yml', 'settings.yml']",Allow deploying CRs in OCP,closed
68,third-party-ci-config,2,[1],"[1, 7, 458]",['playbooks/upstream-base/post.yaml'],Fix logs host post 4.6.0 update,closed
405,dci-ui,4,[405],"[405, 458]",['src/topics/TopicPage.tsx'],Fix export control switch,closed
385,software-factory/sf-config,3,"[200, 6, 385]","[6, 7, 22, 68, 200, 385, 458]",['ansible/roles/sf-zookeeper/templates/zoo.cfg.j2'],[zookeeper] Add whitelist commands required by zookeeper-explorer,closed
385,software-factory/sf-config,13,"[458, 68, 6, 7, 385]","[458, 68, 6, 7, 385]",['ansible/roles/sf-zookeeper/templates/zoo.cfg.j2'],Remove Openshift task from fetch-output-openshift role,new
385,SF_devs_public_keys,2,"[68, 22, 6, 7]","[68, 22, 6, 7]",['ansible/roles/sf-zookeeper/templates/zoo.cfg.j2'],Add Javier Pena pub key,new
200,software-factory/sf-config,2,"[6, 7]","[6, 7, 22, 68, 385, 458]",['ansible/roles/sf-hypervisor-k1s/tasks/setup.yml'],Fix podman image prune for CentOS 7 host,closed
405,dci-config,5,"[28, 405]","[28, 56, 405, 458]",['zuul.d/projects.yaml'],Remove unused job after acl deletion,closed
6,www.softwarefactory-project.io,14,[458],[458],['zuul.d/projects.yaml'],Add subrelease 3.6 info,new
405,config,126,"[28, 405]","[7, 28, 30, 56, 222, 405, 458]","['resources/dci.yaml', 'zuul/dci.yaml']",Remove unused DCI acl,closed
7,software-factory/gerritbot-matrix,2,[7],"[7, 458]",['src/Gerritbot/Main.hs'],Retry Matrix.sendMessage action,closed
7,software-factory/sf-config,13,[7],"[7, 458]",['ansible/roles/sf-upgrade/tasks/main.yml'],gerrit: Ensure package can be upgraded,closed
7,rpms/python-gear,77,[7],"[7, 458]","['0001-Prevent-AttributeError-Server-object-has-no-attribut.patch', 'python-gear.spec']",Add AttributeError fix,closed
606,config,1,[166],"[166, 458, 606]",['resources/dci.yaml'],Add Samuel Elliott to dci-core,closed
1,zuul-jobs,4881,"[458, 22, 6, 7]","[458, 22, 6, 7]",['resources/dci.yaml'],Automatic update of defaults,new
586,dci-rhel-agent,63,[642],"[458, 586, 642]","['README.md', 'dci-rhel-agent/entrypoint.py', 'dci-rhel-agent/install.yml']",Add ability to specify Beaker watchdog timeout per system in settings. Update watchdog timeout when installation begins.,closed
7,software-factory/sf-config,13,"[68, 22]","[7, 22, 68, 458]",['ansible/roles/sf-upgrade/tasks/main.yml'],gerrit: Ensure package can be upgraded,closed
667,dci-openshift-agent,258,"[606, 673]","[20, 458, 526, 600, 606, 630, 667, 673, 724]","['roles/cnv-setup/tasks/deploy-cnv.yml', 'roles/operator-performance-profile/README.md', 'roles/operator-performance-profile/defaults/main.yml', 'roles/operator-performance-profile/files/performance-profile-basic-4.5.yml', 'roles/operator-performance-profile/files/performance-profile-basic-4.6.yml', 'roles/operator-performance-profile/files/performance-profile-basic-4.7.yml', 'roles/operator-performance-profile/files/performance-profile-basic-4.8.yml', 'roles/operator-performance-profile/tasks/main.yml', 'roles/operator-sriov/tasks/main.yml', 'roles/prepare-cnf/tasks/main.yml', 'roles/prepare-cnf/vars/ocp_4.5.yml', 'roles/prepare-cnf/vars/ocp_4.6.yml', 'roles/prepare-cnf/vars/ocp_4.7.yml', 'roles/prepare-cnf/vars/ocp_4.8.yml', 'roles/prepare-cnf/vars/ocp_latest.yaml']",Add 4.7 and 4.8 vars for catalog source.,closed
22,www.softwarefactory-project.io,15,"[6, 22]","[6, 7, 22, 68, 200, 385, 458]",['website/content/sf-3.6-minor-release-zuul-4.5.rst'],Add sf 3.6 minor release with zuul 4.5,closed
22,www.softwarefactory-project.io,17,"[6, 22]","[6, 7, 22, 68, 200, 385, 458]",['website/content/pages/releases/3.6.rst'],release: add 3.6.1 release note,closed
200,config,18,"[430, 632, 200]","[7, 22, 63, 200, 430, 458, 588, 632, 786]","['nodepool/providers/vexxhost-nodepool-tripleo.dhall', 'nodepool/static_config/zs.yaml']",Switch nodepool-tripleo tenant to the public network,closed
667,dci-openshift-agent,5,"[29, 673]","[29, 458, 606, 630, 667, 673]","['roles/operators-mirror/tasks/mirror.yml', 'ansible.log']",Remove signatures when copying images to local registry,closed
200,DLRN,52,"[63, 200, 786]","[63, 200, 385, 458, 786]","['dlrn/api/dlrn_api.py', 'dlrn/tests/test_api.py', 'doc/source/api.rst']",API: change HTTP error code 404 to 400,closed
7,software-factory/sf-config,5,[7],"[7, 458]",['ansible/roles/sf-zuul/tasks/update.yml'],zuul: remove the wait for gearman server task,closed
28,dci-control-server,8,[29],"[29, 458]",['dci/app.py'],Close SQLAlchemy ORM Session in teardown_request,closed
7,rpms/zuul,92,[7],"[7, 385, 458]","['0001-zuul-tenant-conf-check-disable-scheduler-creation.patch', 'zuul-scheduler.service', 'zuul.spec']",Bump to 4.5.0,closed
385,software-factory/sf-ci,88,[],"[7, 22, 458]","['playbooks/health-check/gerritbot.yaml', 'roles/health-check/gerritbot/files/fake_ircd.py', 'roles/health-check/gerritbot/tasks/configure_gerrit_bot_and_ircd.yml', 'roles/health-check/gerritbot/tasks/kill_ircd_service.yml', 'roles/health-check/gerritbot/templates/gerritbot.conf.j2']",Changing fake irc server to miniircd,closed
166,dci-jobs,32,[166],"[166, 458]",['playbooks/rpm/build.yaml'],DNM: add repoclosure to RPM CI,closed
166,dci-control-server,0,"[458, 166]","[458, 166]",['playbooks/rpm/build.yaml'],DNM: test,new
7,software-factory/sfinfo,2,[7],"[7, 458]",['sf-3.6.yaml'],Add missing ib3 package to the 3.6 release,closed
789,dci-openshift-agent,2,"[29, 667, 673]","[29, 458, 526, 630, 667, 673, 789]",['docs/ocp_on_libvirt.md'],Updated documentation: add link to how to install the DCI-JB,closed
667,dci-openshift-agent,23,[673],"[20, 29, 458, 526, 630, 667, 673, 724]","['roles/prepare-cnf/tasks/redhat-catalog-source.yml', 'docs/disconnected_en.md']",Use local_registry for catalogSource by default,closed
7,rpms/nodepool,5,[7],"[7, 385, 458]",['nodepool.spec'],Bump to 4.1.0,closed
7,rpms/nodepool,5,[7],"[7, 385, 458]",['nodepool.spec'],Bump to 4.1.0,closed
405,dci-openshift-agent,60,[20],"[20, 29, 458, 630, 642]","['dci-openshift-agent.yml', 'group_vars/all', 'README.md']",Set proxy env variable before starting the agent,closed
200,config,21,"[430, 385]","[200, 267, 385, 430, 458]","['nodepool/providers/vexxhost-nodepool-sf.dhall', 'nodepool/static_config/zs.yaml']","Revert ""Revert ""Move VMs in the nodepool-sf tenant to public network""""",closed
22,software-factory/sf-infra,3,"[200, 22, 385]","[22, 200, 385, 458]","['playbooks/vars/infra-sf.yaml', 'vars/infra-sf/instances.dhall']",sf: change flavor for elk.sf.io,closed
7,software-factory/sf-config,5,"[22, 6]","[6, 22, 68, 458]",['ansible/roles/sf-zuul/tasks/update.yml'],zuul: remove the wait for gearman server task,closed
20,dci-control-server,7,[29],"[29, 458]","['dci/common/schemas.py', 'tests/api/v1/test_jobs.py']",fix comment not passed to /jobs/schedule/,closed
7,rpms/zuul,142,[7],"[7, 385, 458]","['0001-gerrit-delay-event-queue-attempts.patch', '0001-scheduler-call-stop-on-SIGTERM.patch', 'zuul.spec', '0001-zuul-tenant-conf-check-disable-scheduler-creation.patch']",Bump to 4.5.0,closed
385,rpms/python-jinja2,5,"[458, 7]","[458, 7]","['0001-gerrit-delay-event-queue-attempts.patch', '0001-scheduler-call-stop-on-SIGTERM.patch', 'zuul.spec', '0001-zuul-tenant-conf-check-disable-scheduler-creation.patch']",Bump to 3.0.1,new
385,rpms/diskimage-builder,70,"[200, 7]","[7, 22, 200, 458]","['0001-Changed-get-pip-url.patch', '0001-Install-epel-release-from-URL.patch', 'diskimage-builder.spec']",Bump to 3.12.0; remove included patches,closed
385,software-factory/sf-infra,24,"[458, 7, 385]","[458, 7, 385]","['0001-Changed-get-pip-url.patch', '0001-Install-epel-release-from-URL.patch', 'diskimage-builder.spec']",Enable Prometheus API,new
405,dci-openshift-agent,8,[405],"[405, 458, 526, 606, 630, 648]","['plays/deploy-operators.yml', 'plays/tests.yml', 'roles/prepare-cnf/tasks/main.yml']",Fix ansible-lint issue with Centos 8 image,closed
7,software-factory/gerritbot-matrix,400,[7],"[7, 458]","['API_NOTES.md', 'Containerfile', 'Containerfile.dhall', 'README.md', 'gerritbot.dhall']",Update documentation and add container,closed
200,software-factory/sf-config,10,"[430, 7]","[7, 430, 458]",['ansible/roles/sf-gerrit/templates/gerrit.config.j2'],gerrit: prioritize custom commentlinks,closed
7,rpms/diskimage-builder,70,[7],"[7, 385, 458]","['0001-Changed-get-pip-url.patch', '0001-Install-epel-release-from-URL.patch', 'diskimage-builder.spec']",Bump to 3.12.0; remove included patches,closed
385,software-factory/sf-infra,16,"[200, 458, 68, 6, 22, 7, 385]","[200, 458, 68, 6, 22, 7, 385]","['0001-Changed-get-pip-url.patch', '0001-Install-epel-release-from-URL.patch', 'diskimage-builder.spec']",[image-builder] Add zuul user higher privileges,new
267,software-factory/sf-infra,4,[200],"[200, 430, 458]",['playbooks/host_vars/trunk-centos8.rdoproject.org.yaml'],"Revert ""Stop builder cron for centos9-master-preview""",closed
6,software-factory/sf-infra,2,"[200, 22]","[7, 22, 200, 458]",['roles/sf-install-server/files/arch-managesf.softwarefactory-project.io.yaml'],Reduce max-server to 15 as the node suffers from lot of oom,closed
7,software-factory/sf-config,16,[7],"[7, 458]","['ansible/roles/sf-gateway/templates/fake_zuul.conf.j2', 'sfconfig/inventory.py']",config-check: add new zuul.conf required options and force restart,closed
200,config,2,"[200, 267]","[6, 68, 200, 267, 385, 458]",['nodepool/virt_images/cloud-centos-9-stream.yaml'],Update CentOS Stream 9 image checksum,closed
385,containers,364,[385],"[6, 7, 22, 68, 200, 385, 458]","['caches/ubi7.dhall', 'images/lib/ubi-build.dhall', 'images/lib/ubi.dhall', 'images/lib/ubi7-workarounds.dhall', 'images/zuul-worker-ubi7.dhall', 'images/zuul-worker-ubi8.dhall', 'zuul.d/images.yaml', 'images/lib/python3_scl_enable.dhall', 'images/lib/scl_enable.dhall']",Add ubi7 image; add capability with Openshift for ubi8,closed
385,containers,499,"[458, 6, 7, 385]","[458, 6, 7, 385]","['caches/ubi7.dhall', 'images/lib/ubi-build.dhall', 'images/lib/ubi.dhall', 'images/lib/ubi7-workarounds.dhall', 'images/zuul-worker-ubi7.dhall', 'images/zuul-worker-ubi8.dhall', 'zuul.d/images.yaml', 'images/lib/python3_scl_enable.dhall', 'images/lib/scl_enable.dhall']",Ported workaround for symlink root dir; changed ownership in HOME dir,new
22,software-factory/sf-config,3941,"[6, 22]","[6, 7, 22, 452, 458]","['ansible/roles/sf-repos/files/sf-jobs/roles/submit-log-processor-jobs/library/submit_log_processor_jobs.py', 'ansible/roles/sf-repos/files/sf-jobs/roles/submit-log-processor-jobs/module_utils/gear.py', 'ansible/roles/sf-repos/files/sf-jobs/roles/submit-log-processor-jobs/module_utils/gear_acl.py', 'ansible/roles/sf-repos/files/sf-jobs/roles/submit-log-processor-jobs/module_utils/gear_constants.py']",sf-repos: Add local gear module for submit-log-processor-jobs,closed
200,software-factory/sf-config,10,"[430, 7]","[6, 7, 22, 68, 385, 430, 458]",['ansible/roles/sf-gerrit/templates/gerrit.config.j2'],gerrit: prioritize custom commentlinks,closed
7,software-factory/sf-config,52,[7],"[7, 385, 458]",['ansible/roles/sf-kibana/tasks/setup.yml'],Do not restore Kiban objects on setup,closed
7,software-factory/sf-config,4,[7],"[7, 458]","['ansible/roles/sf-zuul/defaults/main.yml', 'ansible/roles/sf-zuul/templates/zuul.conf.j2']",zuul: add keystore secret,closed
7,rpms/zuul,116,"[68, 22, 7]","[7, 22, 68, 385, 458]","['0001-gerrit-delay-event-queue-attempts.patch', 'zuul.spec', '0001-scheduler-call-stop-on-SIGTERM.patch', '0001-zuul-tenant-conf-check-disable-scheduler-creation.patch', 'zuul-scheduler.service']",Bump to 4.3.0,closed
7,software-factory/sfinfo,4,[7],"[7, 458]","['sf-3.6.yaml', 'sf-master.yaml']",Add python-prometheus-client,closed
22,software-factory/sf-config,33,[7],"[6, 7, 22, 68, 200, 385, 458]","['ansible/roles/sf-grafana/tasks/install.yml', 'ansible/roles/sf-upgrade/tasks/main.yml']",sf-grafana: force grafana to 7.5.7,closed
22,software-factory/sf-config,33,[7],"[7, 458]","['ansible/roles/sf-grafana/tasks/install.yml', 'ansible/roles/sf-upgrade/tasks/main.yml']",sf-grafana: force grafana to 7.5.7,closed
385,containers,134,[200],"[200, 458]","['Config.dhall', 'zuul.d/images.yaml']",Changed the image-builder public host key,closed
7,www.softwarefactory-project.io,36,"[22, 7]","[6, 7, 22, 458]","['website/content/pages/about.rst', 'website/content/zuul-security-upcoming.rst']",Add post about upcoming security release for zuul,closed
7,www.softwarefactory-project.io,12,"[6, 7]","[6, 7, 458]","['website/content/blog-moving-from-IRC-to-Matrix.rst', 'website/content/pages/contact_blob.rst']",Add moving from IRC to MAtrix blog post,closed
7,software-factory/sf-config,25,[7],"[7, 22, 458]","['ansible/roles/sf-grafana/tasks/install.yml', 'ansible/roles/sf-upgrade/tasks/main.yml']",sf-grafana: force grafana to 7.5.7,closed
667,dci-jobs,17,[166],"[20, 166, 405, 458]","['playbooks/agent-syntax/pre.yaml', 'zuul.d/jobs-agent-syntax-check.yaml']",Use dci-centos-8 in agent-syntax-check,closed
267,software-factory/sf-infra,4,[200],"[200, 458]",['playbooks/host_vars/trunk-centos8.rdoproject.org.yaml'],Stop builder cron for centos9-master-preview,closed
385,containers,134,[7],"[6, 7, 458]","['Config.dhall', 'zuul.d/images.yaml']",Change ssh key for image-builder host,closed
28,dci-jobs,22,"[28, 458]","[28, 458]","['Config.dhall', 'zuul.d/images.yaml']",Fix dci-openstack-agent functional tests,new
29,dci-control-server,87,"[29, 20, 405]","[20, 29, 30, 186, 222, 405, 458]","['dci/alembic/versions/27d3441e7641_add_job_meta_value.py', 'dci/db/models.py', 'dci/common/schemas.py', 'tests/api/v1/test_jobs.py']",add job meta values,closed
28,dci-openstack-agent,5,[458],[458],"['dci/alembic/versions/27d3441e7641_add_job_meta_value.py', 'dci/db/models.py', 'dci/common/schemas.py', 'tests/api/v1/test_jobs.py']",DNM: Test,new
